0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000046, 0.000080, 0.000000
0.000000, 0.000000, 0.000092, 0.000158, 0.000000
0.000000, 0.000000, 0.000138, 0.000237, 0.000000
0.000000, 0.000000, 0.000184, 0.000315, 0.000000
0.000000, 0.000000, 0.000230, 0.000395, 0.000000
0.000000, 0.000000, 0.000276, 0.000473, 0.000000
0.000000, 0.000000, 0.000322, 0.000553, 0.000000
0.000000, 0.000000, 0.000368, 0.000631, 0.000000
0.000000, 0.000000, 0.000414, 0.000711, 0.000000
0.000000, 0.000000, 0.000460, 0.000789, 0.000000
0.000000, 0.000000, 0.000506, 0.000868, 0.000000
0.000000, 0.000000, 0.000552, 0.000946, 0.000000
0.000000, 0.000000, 0.000598, 0.001026, 0.000000
0.000000, 0.000000, 0.000644, 0.001104, 0.000000
0.000000, 0.000000, 0.000690, 0.001183, 0.000000
0.000000, 0.000000, 0.000736, 0.001262, 0.000000
0.000000, 0.000000, 0.000782, 0.001341, 0.000000
0.000000, 0.000000, 0.000828, 0.001419, 0.000000
0.000000, 0.000000, 0.000874, 0.001499, 0.000000
0.000000, 0.000000, 0.000920, 0.001577, 0.000000
0.000000, 0.000000, 0.000966, 0.001656, 0.000000
0.000000, 0.000000, 0.001012, 0.001734, 0.000000
0.000000, 0.000000, 0.001058, 0.001814, 0.000000
0.000000, 0.000000, 0.001104, 0.001892, 0.000000
0.000000, 0.000000, 0.001150, 0.001971, 0.000000
0.000000, 0.000000, 0.001196, 0.002049, 0.000000
0.000000, 0.000000, 0.001242, 0.002129, 0.000000
0.000000, 0.000000, 0.001288, 0.002207, 0.000000
0.000000, 0.000000, 0.001334, 0.002286, 0.000000
0.000000, 0.000000, 0.001379, 0.002364, 0.000000
0.000000, 0.000000, 0.001426, 0.002444, 0.000000
0.000000, 0.000000, 0.001471, 0.002522, 0.000000
0.000000, 0.000000, 0.001518, 0.002601, 0.000000
0.000000, 0.000000, 0.001563, 0.002679, 0.000000
0.000000, 0.000000, 0.001610, 0.002759, 0.000000
0.000000, 0.000000, 0.001655, 0.002837, 0.000000
0.000000, 0.000000, 0.001702, 0.002916, 0.000000
0.000000, 0.000000, 0.001747, 0.002994, 0.000000
0.000000, 0.000000, 0.001794, 0.003074, 0.000000
0.000000, 0.000000, 0.001839, 0.003151, 0.000000
0.000000, 0.000000, 0.001886, 0.003231, 0.000000
0.000000, 0.000000, 0.001931, 0.003309, 0.000000
0.000000, 0.000000, 0.001978, 0.003388, 0.000000
0.000000, 0.000000, 0.002023, 0.003466, 0.000000
0.000000, 0.000000, 0.002070, 0.003546, 0.000000
0.000000, 0.000000, 0.002115, 0.003623, 0.000000
0.000000, 0.000000, 0.002162, 0.003703, 0.000000
0.000000, 0.000000, 0.002207, 0.003781, 0.000000
0.000000, 0.000000, 0.002254, 0.003860, 0.000000
0.000000, 0.000000, 0.002299, 0.003938, 0.000000
0.000000, 0.000000, 0.002346, 0.004018, 0.000000
0.000000, 0.000000, 0.002391, 0.004095, 0.000000
0.000000, 0.000000, 0.002438, 0.004175, 0.000000
0.000000, 0.000000, 0.002483, 0.004253, 0.000000
0.000000, 0.000000, 0.002530, 0.004332, 0.000000
0.000000, 0.000000, 0.002575, 0.004410, 0.000000
0.000000, 0.000000, 0.002622, 0.004489, 0.000000
0.000000, 0.000000, 0.002667, 0.004567, 0.000000
0.000000, 0.000000, 0.002714, 0.004646, 0.000000
0.000000, 0.000000, 0.002758, 0.004723, 0.000000
0.000000, 0.000000, 0.002802, 0.004797, 0.000000
0.000000, 0.000000, 0.002847, 0.004874, 0.000000
0.000000, 0.000000, 0.002890, 0.004948, 0.000000
0.000000, 0.000000, 0.002935, 0.005024, 0.000000
0.000000, 0.000000, 0.002980, 0.005101, 0.000000
0.000000, 0.000000, 0.003023, 0.005175, 0.000000
0.000000, 0.000000, 0.003068, 0.005251, 0.000000
0.000000, 0.000000, 0.003113, 0.005327, 0.000000
0.000000, 0.000000, 0.003156, 0.005402, 0.000000
0.000000, 0.000000, 0.003201, 0.005478, 0.000000
0.000000, 0.000000, 0.003245, 0.005553, 0.000000
0.000000, 0.000000, 0.003289, 0.005629, 0.000000
0.000000, 0.000000, 0.003334, 0.005705, 0.000000
0.000000, 0.000000, 0.003377, 0.005780, 0.000000
0.000000, 0.000000, 0.003422, 0.005856, 0.000000
0.000000, 0.000000, 0.003467, 0.005932, 0.000000
0.000000, 0.000000, 0.003510, 0.006007, 0.000000
0.000000, 0.000000, 0.003555, 0.006083, 0.000000
0.000000, 0.000000, 0.003599, 0.006157, 0.000000
0.000000, 0.000000, 0.003643, 0.006233, 0.000000
0.000000, 0.000000, 0.003690, 0.006313, 0.000000
0.000000, 0.000000, 0.003736, 0.006392, 0.000000
0.000000, 0.000000, 0.003783, 0.006471, 0.000000
0.000000, 0.000000, 0.003829, 0.006550, 0.000000
0.000000, 0.000000, 0.003876, 0.006630, 0.000000
0.000000, 0.000000, 0.003922, 0.006709, 0.000000
0.000000, 0.000000, 0.003969, 0.006788, 0.000000
0.000000, 0.000000, 0.004015, 0.006868, 0.000000
0.000000, 0.000000, 0.004062, 0.006947, 0.000000
0.000000, 0.000000, 0.004108, 0.007026, 0.000000
0.000000, 0.000000, 0.004155, 0.007105, 0.000000
0.000000, 0.000000, 0.004201, 0.007184, 0.000000
0.000000, 0.000000, 0.004248, 0.007264, 0.000000
0.000000, 0.000000, 0.004294, 0.007343, 0.000000
0.000000, 0.000000, 0.004341, 0.007422, 0.000000
0.000000, 0.000000, 0.004387, 0.007501, 0.000000
0.000000, 0.000000, 0.004433, 0.007581, 0.000000
0.000000, 0.000000, 0.004480, 0.007660, 0.000000
0.000000, 0.000000, 0.004526, 0.007739, 0.000000
0.000000, 0.000000, 0.004573, 0.007818, 0.000000
0.000000, 0.000000, 0.004618, 0.007894, 0.000000
0.000000, 0.000000, 0.004661, 0.007969, 0.000000
0.000000, 0.000000, 0.004706, 0.008045, 0.000000
0.000000, 0.000000, 0.004750, 0.008119, 0.000000
0.000000, 0.000000, 0.004794, 0.008195, 0.000000
0.000000, 0.000000, 0.004839, 0.008271, 0.000000
0.000000, 0.000000, 0.004883, 0.008346, 0.000000
0.000000, 0.000000, 0.004927, 0.008422, 0.000000
0.000000, 0.000000, 0.004972, 0.008498, 0.000000
0.000000, 0.000000, 0.005016, 0.008572, 0.000000
0.000000, 0.000000, 0.005060, 0.008648, 0.000000
0.000000, 0.000000, 0.005104, 0.008722, 0.000000
0.000000, 0.000000, 0.005148, 0.008798, 0.000000
0.000000, 0.000000, 0.005193, 0.008874, 0.000000
0.000000, 0.000000, 0.005237, 0.008949, 0.000000
0.000000, 0.000000, 0.005281, 0.009025, 0.000000
0.000000, 0.000000, 0.005326, 0.009101, 0.000000
0.000000, 0.000000, 0.005370, 0.009175, 0.000000
0.000000, 0.000000, 0.005414, 0.009251, 0.000000
0.000000, 0.000000, 0.005458, 0.009325, 0.000000
0.000000, 0.000000, 0.005503, 0.009401, 0.000000
0.000000, 0.000000, 0.005549, 0.009480, 0.000000
0.000000, 0.000000, 0.005596, 0.009559, 0.000000
0.000000, 0.000000, 0.005642, 0.009638, 0.000000
0.000000, 0.000000, 0.005689, 0.009718, 0.000000
0.000000, 0.000000, 0.005735, 0.009797, 0.000000
0.000000, 0.000000, 0.005782, 0.009876, 0.000000
0.000000, 0.000000, 0.005828, 0.009955, 0.000000
0.000000, 0.000000, 0.005875, 0.010034, 0.000000
0.000000, 0.000000, 0.005921, 0.010113, 0.000000
0.000000, 0.000000, 0.005968, 0.010192, 0.000000
0.000000, 0.000000, 0.006014, 0.010271, 0.000000
0.000000, 0.000000, 0.006061, 0.010350, 0.000000
0.000000, 0.000000, 0.006107, 0.010429, 0.000000
0.000000, 0.000000, 0.006154, 0.010508, 0.000000
0.000000, 0.000000, 0.006200, 0.010587, 0.000000
0.000000, 0.000000, 0.006247, 0.010666, 0.000000
0.000000, 0.000000, 0.006293, 0.010745, 0.000000
0.000000, 0.000000, 0.006340, 0.010824, 0.000000
0.000000, 0.000000, 0.006386, 0.010903, 0.000000
0.000000, 0.000000, 0.006433, 0.010982, 0.000000
