0	0	0	0	0
-0.0000020225057	-0.0000018098149	0	0	0
-0.00001602417	-0.000014339036	0	0	0
-0.000053558213	-0.000047925923	0	0	0
-0.00012571868	-0.00011249785	0	0	0
-0.00024314651	-0.00021757673	0	0	0
-0.00041603553	-0.0003722844	0	0	0
-0.00065413854	-0.00058534801	0	0	0
-0.00096677333	-0.0008651055	0	0	0
-0.0013628287	-0.0012195109	0	0	0
-0.0018507707	-0.0016561399	0	0	0
-0.0024386482	-0.0021821951	0	0	0
-0.0031340995	-0.0028045113	0	0	0
-0.003944358	-0.0035295614	0	0	0
-0.0048762584	-0.0043634612	0	0	0
-0.0059362425	-0.0053119753	0	0	0
-0.0071303658	-0.0063805221	0	0	0
-0.0084643028	-0.0075741796	0	0	0
-0.0099433536	-0.0088976905	0	0	0
-0.01157245	-0.010355468	0	0	0
-0.01335616	-0.0119516	0	0	0
-0.015298698	-0.013689856	0	0	0
-0.017403924	-0.015573692	0	0	0
-0.019675358	-0.017606257	0	0	0
-0.022116177	-0.019790396	0	0	0
-0.02472923	-0.022128655	0	0	0
-0.027517038	-0.024623291	0	0	0
-0.0304818	-0.027276273	0	0	0
-0.033625405	-0.030089289	0	0	0
-0.036949428	-0.033063752	0	0	0
-0.040455149	-0.036200804	0	0	0
-0.044143545	-0.039501321	0	0	0
-0.048015309	-0.042965922	0	0	0
-0.052070846	-0.046594971	0	0	0
-0.056310284	-0.050388581	0	0	0
-0.06073348	-0.054346625	0	0	0
-0.065340024	-0.058468736	0	0	0
-0.070129248	-0.062754315	0	0	0
-0.075100229	-0.067202538	0	0	0
-0.080251796	-0.071812356	0	0	0
-0.085582537	-0.076582505	0	0	0
-0.091090804	-0.081511511	0	0	0
-0.096774719	-0.086597694	0	0	0
-0.10263218	-0.091839175	0	0	0
-0.10866087	-0.097233877	0	0	0
-0.11485826	-0.10277954	0	0	0
-0.12122162	-0.10847371	0	0	0
-0.127748	-0.11431376	0	0	0
-0.13443429	-0.12029691	0	0	0
-0.14127716	-0.12642017	0	0	0
-0.14827311	-0.13268042	0	0	0
-0.15541849	-0.13907437	0	0	0
-0.16270944	-0.14559859	0	0	0
-0.17014197	-0.15224949	0	0	0
-0.1777119	-0.15902336	0	0	0
-0.18541493	-0.16591632	0	0	0
-0.19324661	-0.1729244	0	0	0
-0.20120232	-0.18004348	0	0	0
-0.20927736	-0.18726933	0	0	0
-0.21746685	-0.1945976	0	0	0
-0.22576583	-0.20202384	0	0	0
-0.2341692	-0.20954349	0	0	0
-0.24267176	-0.21715191	0	0	0
-0.25126821	-0.22484433	0	0	0
-0.25995314	-0.23261594	0	0	0
-0.26872107	-0.24046182	0	0	0
-0.27756643	-0.24837698	0	0	0
-0.28648355	-0.25635637	0	0	0
-0.29546672	-0.26439485	0	0	0
-0.30451014	-0.27248724	0	0	0
-0.31360796	-0.28062831	0	0	0
-0.32275427	-0.28881278	0	0	0
-0.33194311	-0.2970353	0	0	0
-0.34116849	-0.30529052	0	0	0
-0.35042437	-0.31357304	0	0	0
-0.35970469	-0.32187742	0	0	0
-0.36900336	-0.33019823	0	0	0
-0.37831428	-0.33852999	0	0	0
-0.38763132	-0.34686723	0	0	0
-0.39694836	-0.35520447	0	0	0
-0.40625927	-0.36353623	0	0	0
-0.41555794	-0.37185703	0	0	0
-0.42483826	-0.38016142	0	0	0
-0.43409415	-0.38844393	0	0	0
-0.44331953	-0.39669915	0	0	0
-0.45250837	-0.40492168	0	0	0
-0.46165468	-0.41310614	0	0	0
-0.47075249	-0.42124721	0	0	0
-0.47979591	-0.42933961	0	0	0
-0.48877908	-0.43737809	0	0	0
-0.4976962	-0.44535747	0	0	0
-0.50654156	-0.45327263	0	0	0
-0.51530949	-0.46111851	0	0	0
-0.52399443	-0.46889012	0	0	0
-0.53259088	-0.47658255	0	0	0
-0.54109344	-0.48419096	0	0	0
-0.5494968	-0.49171061	0	0	0
-0.55779578	-0.49913685	0	0	0
-0.56598528	-0.50646512	0	0	0
-0.57406031	-0.51369097	0	0	0
-0.58201603	-0.52081005	0	0	0
-0.5898477	-0.52781813	0	0	0
-0.59755073	-0.5347111	0	0	0
-0.60512067	-0.54148496	0	0	0
-0.61255319	-0.54813586	0	0	0
-0.61984414	-0.55466009	0	0	0
-0.62698952	-0.56105404	0	0	0
-0.63398548	-0.56731429	0	0	0
-0.64082835	-0.57343755	0	0	0
-0.64751463	-0.57942069	0	0	0
-0.65404102	-0.58526074	0	0	0
-0.66040437	-0.59095492	0	0	0
-0.66660176	-0.59650058	0	0	0
-0.67263045	-0.60189528	0	0	0
-0.67848792	-0.60713676	0	0	0
-0.68417183	-0.61222294	0	0	0
-0.6896801	-0.61715195	0	0	0
-0.69501084	-0.6219221	0	0	0
-0.7001624	-0.62653192	0	0	0
-0.70513339	-0.63098014	0	0	0
-0.70992261	-0.63526572	0	0	0
-0.71452915	-0.63938783	0	0	0
-0.71895235	-0.64334587	0	0	0
-0.72319179	-0.64713948	0	0	0
-0.72724733	-0.65076853	0	0	0
-0.73111909	-0.65423313	0	0	0
-0.73480749	-0.65753365	0	0	0
-0.73831321	-0.6606707	0	0	0
-0.74163723	-0.66364516	0	0	0
-0.74478083	-0.66645818	0	0	0
-0.7477456	-0.66911116	0	0	0
-0.7505334	-0.6716058	0	0	0
-0.75314646	-0.67394406	0	0	0
-0.75558728	-0.6761282	0	0	0
-0.75785871	-0.67816076	0	0	0
-0.75996394	-0.6800446	0	0	0
-0.76190647	-0.68178285	0	0	0
-0.76369018	-0.68337899	0	0	0
-0.76531928	-0.68483676	0	0	0
-0.76679833	-0.68616027	0	0	0
-0.76813227	-0.68735393	0	0	0
-0.76932639	-0.68842248	0	0	0
-0.77038638	-0.68937099	0	0	0
-0.77131828	-0.69020489	0	0	0
-0.77212853	-0.69092994	0	0	0
-0.77282399	-0.69155226	0	0	0
-0.77341186	-0.69207831	0	0	0
-0.77389981	-0.69251494	0	0	0
-0.77429586	-0.69286935	0	0	0
-0.7746085	-0.69314911	0	0	0
-0.7748466	-0.69336217	0	0	0
-0.77501949	-0.69351688	0	0	0
-0.77513692	-0.69362196	0	0	0
-0.77520908	-0.69368653	0	0	0
-0.77524661	-0.69372011	0	0	0
-0.77526061	-0.69373264	0	0	0
-0.77526263	-0.69373445	0	0	0
-0.77526263	-0.69373445	9.676466e-7	0.0000016701315	0
-0.77526263	-0.69373445	0.0000076735452	0.000013244329	0
-0.77526263	-0.69373445	0.000025671041	0.000044307514	0
-0.77526263	-0.69373445	0.000060313922	0.00010410018	0
-0.77526263	-0.69373445	0.00011675879	0.00020152248	0
-0.77526263	-0.69373445	0.00019996746	0.00034513836	0
-0.77526263	-0.69373445	0.00031470929	0.00054317962	0
-0.77526263	-0.69373445	0.0004655636	0.00080355003	0
-0.77526263	-0.69373445	0.00065692204	0.0011338294	0
-0.77526263	-0.69373445	0.00089299093	0.0015412779	0
-0.77526263	-0.69373445	0.0011777937	0.0020328396	0
-0.77526263	-0.69373445	0.0015151732	0.0026151474	0
-0.77526263	-0.69373445	0.001908794	0.0032945262	0
-0.77526263	-0.69373445	0.0023621452	0.0040769979	0
-0.77526263	-0.69373445	0.0028785421	0.0049682848	0
-0.77526263	-0.69373445	0.0034611291	0.0059738141	0
-0.77526263	-0.69373445	0.0041128821	0.0070987218	0
-0.77526263	-0.69373445	0.0048366103	0.008347857	0
-0.77526263	-0.69373445	0.0056349594	0.0097257856	0
-0.77526263	-0.69373445	0.0065104133	0.011236795	0
-0.77526263	-0.69373445	0.0074652968	0.012884898	0
-0.77526263	-0.69373445	0.0085017779	0.014673836	0
-0.77526263	-0.69373445	0.0096218702	0.016607084	0
-0.77526263	-0.69373445	0.010827435	0.018687857	0
-0.77526263	-0.69373445	0.012120185	0.020919107	0
-0.77526263	-0.69373445	0.013501684	0.023303536	0
-0.77526263	-0.69373445	0.014973351	0.025843594	0
-0.77526263	-0.69373445	0.016536465	0.028541486	0
-0.77526263	-0.69373445	0.018192162	0.031399173	0
-0.77526263	-0.69373445	0.01994144	0.03441838	0
-0.77526263	-0.69373445	0.021785165	0.037600598	0
-0.77526263	-0.69373445	0.023724066	0.040947088	0
-0.77526263	-0.69373445	0.025758744	0.044458887	0
-0.77526263	-0.69373445	0.02788967	0.048136807	0
-0.77526263	-0.69373445	0.03011719	0.051981446	0
-0.77526263	-0.69373445	0.032441528	0.055993188	0
-0.77526263	-0.69373445	0.034862782	0.060172208	0
-0.77526263	-0.69373445	0.037380937	0.064518474	0
-0.77526263	-0.69373445	0.039995858	0.069031757	0
-0.77526263	-0.69373445	0.042707298	0.073711626	0
-0.77526263	-0.69373445	0.045514895	0.078557463	0
-0.77526263	-0.69373445	0.048418182	0.083568456	0
-0.77526263	-0.69373445	0.051416582	0.088743613	0
-0.77526263	-0.69373445	0.054509415	0.094081758	0
-0.77526263	-0.69373445	0.057695899	0.099581542	0
-0.77526263	-0.69373445	0.060975151	0.10524144	0
-0.77526263	-0.69373445	0.064346191	0.11105976	0
-0.77526263	-0.69373445	0.067807944	0.11703465	0
-0.77526263	-0.69373445	0.071359244	0.1231641	0
-0.77526263	-0.69373445	0.074998831	0.12944593	0
-0.77526263	-0.69373445	0.078725362	0.13587782	0
-0.77526263	-0.69373445	0.082537404	0.1424573	0
-0.77526263	-0.69373445	0.086433443	0.14918176	0
-0.77526263	-0.69373445	0.090411885	0.15604844	0
-0.77526263	-0.69373445	0.094471055	0.16305445	0
-0.77526263	-0.69373445	0.098609204	0.17019679	0
-0.77526263	-0.69373445	0.10282451	0.17747229	0
-0.77526263	-0.69373445	0.10711508	0.18487769	0
-0.77526263	-0.69373445	0.11147894	0.1924096	0
-0.77526263	-0.69373445	0.11591408	0.20006452	0
-0.77526263	-0.69373445	0.12041838	0.20783883	0
-0.77526263	-0.69373445	0.12498971	0.21572882	0
-0.77526263	-0.69373445	0.12962584	0.22373066	0
-0.77526263	-0.69373445	0.13432451	0.23184042	0
-0.77526263	-0.69373445	0.13908337	0.24005409	0
-0.77526263	-0.69373445	0.14390007	0.24836758	0
-0.77526263	-0.69373445	0.14877216	0.25677667	0
-0.77526263	-0.69373445	0.15369717	0.2652771	0
-0.77526263	-0.69373445	0.15867258	0.27386452	0
-0.77526263	-0.69373445	0.16369582	0.28253451	0
-0.77526263	-0.69373445	0.1687643	0.29128255	0
-0.77526263	-0.69373445	0.17387536	0.3001041	0
-0.77526263	-0.69373445	0.17902633	0.30899454	0
-0.77526263	-0.69373445	0.18421449	0.31794917	0
-0.77526263	-0.69373445	0.18943711	0.32696327	0
-0.77526263	-0.69373445	0.19469142	0.33603205	0
-0.77526263	-0.69373445	0.19997461	0.3451507	0
-0.77526263	-0.69373445	0.20528386	0.35431433	0
-0.77526263	-0.69373445	0.21061634	0.36351804	0
-0.77526263	-0.69373445	0.21596918	0.3727569	0
-0.77526263	-0.69373445	0.22133951	0.38202593	0
-0.77526263	-0.69373445	0.22672442	0.39132015	0
-0.77526263	-0.69373445	0.23212103	0.40063454	0
-0.77526263	-0.69373445	0.2375264	0.40996407	0
-0.77526263	-0.69373445	0.24293763	0.41930371	0
-0.77526263	-0.69373445	0.24835179	0.42864839	0
-0.77526263	-0.69373445	0.25376595	0.43799308	0
-0.77526263	-0.69373445	0.25917718	0.44733272	0
-0.77526263	-0.69373445	0.26458256	0.45666225	0
-0.77526263	-0.69373445	0.26997916	0.46597664	0
-0.77526263	-0.69373445	0.27536408	0.47527086	0
-0.77526263	-0.69373445	0.2807344	0.48453989	0
-0.77526263	-0.69373445	0.28608724	0.49377875	0
-0.77526263	-0.69373445	0.29141972	0.50298246	0
-0.77526263	-0.69373445	0.29672898	0.51214609	0
-0.77526263	-0.69373445	0.30201217	0.52126473	0
-0.77526263	-0.69373445	0.30726647	0.53033352	0
-0.77526263	-0.69373445	0.31248909	0.53934762	0
-0.77526263	-0.69373445	0.31767726	0.54830225	0
-0.77526263	-0.69373445	0.32282823	0.55719269	0
-0.77526263	-0.69373445	0.32793929	0.56601424	0
-0.77526263	-0.69373445	0.33300776	0.57476228	0
-0.77526263	-0.69373445	0.33803101	0.58343226	0
-0.77526263	-0.69373445	0.34300642	0.59201969	0
-0.77526263	-0.69373445	0.34793143	0.60052012	0
-0.77526263	-0.69373445	0.35280352	0.60892921	0
-0.77526263	-0.69373445	0.35762021	0.61724269	0
-0.77526263	-0.69373445	0.36237908	0.62545637	0
-0.77526263	-0.69373445	0.36707774	0.63356613	0
-0.77526263	-0.69373445	0.37171387	0.64156797	0
-0.77526263	-0.69373445	0.3762852	0.64945795	0
-0.77526263	-0.69373445	0.38078951	0.65723227	0
-0.77526263	-0.69373445	0.38522464	0.66488719	0
-0.77526263	-0.69373445	0.38958851	0.6724191	0
-0.77526263	-0.69373445	0.39387908	0.6798245	0
-0.77526263	-0.69373445	0.39809438	0.6871	0
-0.77526263	-0.69373445	0.40223253	0.69424234	0
-0.77526263	-0.69373445	0.4062917	0.70124835	0
-0.77526263	-0.69373445	0.41027014	0.70811503	0
-0.77526263	-0.69373445	0.41416618	0.71483949	0
-0.77526263	-0.69373445	0.41797822	0.72141897	0
-0.77526263	-0.69373445	0.42170475	0.72785086	0
-0.77526263	-0.69373445	0.42534434	0.73413269	0
-0.77526263	-0.69373445	0.42889564	0.74026213	0
-0.77526263	-0.69373445	0.4323574	0.74623703	0
-0.77526263	-0.69373445	0.43572844	0.75205535	0
-0.77526263	-0.69373445	0.43900769	0.75771525	0
-0.77526263	-0.69373445	0.44219417	0.76321503	0
-0.77526263	-0.69373445	0.445287	0.76855318	0
-0.77526263	-0.69373445	0.4482854	0.77372833	0
-0.77526263	-0.69373445	0.45118869	0.77873933	0
-0.77526263	-0.69373445	0.45399629	0.78358516	0
-0.77526263	-0.69373445	0.45670773	0.78826503	0
-0.77526263	-0.69373445	0.45932265	0.79277831	0
-0.77526263	-0.69373445	0.4618408	0.79712458	0
-0.77526263	-0.69373445	0.46426206	0.8013036	0
-0.77526263	-0.69373445	0.4665864	0.80531534	0
-0.77526263	-0.69373445	0.46881392	0.80915998	0
-0.77526263	-0.69373445	0.47094484	0.8128379	0
-0.77526263	-0.69373445	0.47297952	0.8163497	0
-0.77526263	-0.69373445	0.47491842	0.81969619	0
-0.77526263	-0.69373445	0.47676215	0.82287841	0
-0.77526263	-0.69373445	0.47851142	0.82589762	0
-0.77526263	-0.69373445	0.48016712	0.8287553	0
-0.77526263	-0.69373445	0.48173023	0.83145319	0
-0.77526263	-0.69373445	0.4832019	0.83399325	0
-0.77526263	-0.69373445	0.4845834	0.83637768	0
-0.77526263	-0.69373445	0.48587615	0.83860893	0
-0.77526263	-0.69373445	0.48708172	0.8406897	0
-0.77526263	-0.69373445	0.48820181	0.84262295	0
